,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,uris
476,A Boogie Wit da Hoodie,Odee,0.854,0.48,9,-7.388,0,0.293,0.208,0.0,0.127,0.293,86.049,160868,spotify:track:7MuhbSNErlmQAGRzhnnIjT
477,A Boogie Wit da Hoodie,Pull Up (feat. NAV),0.828,0.37,7,-7.446,0,0.264,0.487,0.0,0.119,0.557,149.95,193575,spotify:track:76vviJBqmRdMMb9u9npgfj
478,A Boogie Wit da Hoodie,Way Too Fly (feat. DaVido),0.602,0.771,10,-4.799,0,0.261,0.125,0.0,0.254,0.864,216.115,172708,spotify:track:1NAR2XeNMp6SegDBp0NlRy
479,A Boogie Wit da Hoodie,MIA (feat. Kap G),0.687,0.613,5,-6.344,0,0.339,0.00742,0.0,0.088,0.424,78.867,176203,spotify:track:1rmbyt81JBf4QO9dLzaIUS
480,A Boogie Wit da Hoodie,Nonchalant (feat. Alkaline),0.717,0.605,2,-4.541,0,0.28,0.707,0.0,0.112,0.522,91.354,188752,spotify:track:4YPUpGTxrGvnkwUCljlBpO
481,A Boogie Wit da Hoodie,Pretending (feat. Jessie Reyez),0.649,0.558,4,-5.675,0,0.425,0.206,1.05e-06,0.156,0.15,75.087,177339,spotify:track:0brzJEyCEVzjAQsCgCqxqb
482,A Boogie Wit da Hoodie,Best Friend (feat. Tory Lanez),0.839,0.525,9,-7.446,0,0.35,0.211,0.000153,0.0701,0.541,149.863,260497,spotify:track:7GNKDhpJtw7G7nodKz4NOH
483,A Boogie Wit da Hoodie,Pull Up (feat. NAV),0.828,0.37,7,-7.441,0,0.26,0.484,0.0,0.119,0.549,149.964,193575,spotify:track:0WnV4YotgHecDIzfihlcjn
484,A Boogie Wit da Hoodie,Déjà Vu (feat. J Alvarez),0.82,0.687,5,-7.478,1,0.21,0.117,0.0,0.099,0.579,125.039,204958,spotify:track:3skZx53uk46gN49mhItqN3
485,A Boogie Wit da Hoodie,Check (feat. RAYE) - International Artist Remix,0.418,0.746,3,-4.836,0,0.264,0.208,0.0,0.167,0.644,87.398,196596,spotify:track:6fyReXAVyOaywhFcnC1ibh
486,A Boogie Wit da Hoodie,No Promises,0.759,0.646,5,-7.815,0,0.304,0.0164,0.0,0.137,0.242,145.005,197667,spotify:track:2BJpuAoDeQ1QuPvnryfAWK
487,A Boogie Wit da Hoodie,Undefeated (feat. 21 Savage),0.717,0.753,7,-4.609,0,0.311,0.293,0.0,0.158,0.631,169.857,174012,spotify:track:2vaMWMPMgsWX4fwJiKmdWm
488,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,209269,spotify:track:1f5cbQtDrykjarZVrShaDI
489,A Boogie Wit da Hoodie,Say A,0.831,0.814,5,-5.18,1,0.474,0.391,0.0,0.109,0.846,161.041,214854,spotify:track:3AMnOVxEHUgVrythGgqPhI
490,A Boogie Wit da Hoodie,No Comparison,0.783,0.517,9,-7.113,0,0.0739,0.45,0.0,0.132,0.156,117.973,244210,spotify:track:32aQ7oWlgpbEQyeZhvAmzC
491,A Boogie Wit da Hoodie,Unhappy,0.722,0.716,11,-5.353,0,0.19,0.229,0.0,0.0793,0.667,161.015,179167,spotify:track:1iu3UTLNy436K7S8KVOdjS
492,A Boogie Wit da Hoodie,Lets Start Over,0.612,0.348,7,-10.664,1,0.512,0.706,0.0,0.104,0.197,81.145,217031,spotify:track:0CveX6X9yK6jJKzIsAWroR
493,A Boogie Wit da Hoodie,Get to You,0.664,0.537,0,-7.127,0,0.328,0.828,0.0,0.109,0.281,77.053,206712,spotify:track:5P1vipFCNi7SiOEVGqCc3s
494,A Boogie Wit da Hoodie,Somebody (feat. Don Q),0.607,0.732,10,-6.779,0,0.336,0.0982,0.0,0.16,0.687,100.42,178939,spotify:track:7564ofEBD5mEiIkTclAW1J
495,A Boogie Wit da Hoodie,Money Sprung (feat. Don Q),0.827,0.556,1,-6.237,1,0.319,0.373,4.23e-06,0.0719,0.34,130.097,195762,spotify:track:1QCWxlNQcpv6LO3gjd11AR
496,A Boogie Wit da Hoodie,If I Gotta Go,0.664,0.542,9,-6.917,0,0.27,0.19,0.0,0.324,0.0852,140.865,203776,spotify:track:6KdA9pz4KS4avq0CUqblAV
497,A Boogie Wit da Hoodie,Fucking & Kissing (feat. Chris Brown),0.648,0.53,9,-9.474,0,0.0734,0.0606,2.73e-06,0.0972,0.138,101.451,171136,spotify:track:2WfY2W1dGfBa6oAFQyGrI5
498,A Boogie Wit da Hoodie,Bad Girl (feat. Trey Songz & Robin Thicke),0.723,0.589,2,-6.225,1,0.332,0.614,0.0,0.11,0.477,109.753,229413,spotify:track:3KIPN9BE8rh6ueIFYZHrIZ
499,A Boogie Wit da Hoodie,Stalking You,0.537,0.534,1,-7.074,1,0.198,0.522,0.0,0.0828,0.709,90.376,221076,spotify:track:1DPz356PzDOvqvjCnQu7Lo
500,A Boogie Wit da Hoodie,Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),0.611,0.478,0,-5.839,1,0.107,0.035,0.0,0.107,0.138,172.076,258158,spotify:track:1AH60dMaEfNjzDoUIFwIQi
501,A Boogie Wit da Hoodie,I Know Whats Real,0.81,0.465,9,-7.348,1,0.236,0.0145,0.0,0.126,0.127,136.001,227928,spotify:track:2LrOjkIlb6yzYYpfp5zBZC
502,A Boogie Wit da Hoodie,Still Think About You,0.946,0.646,5,-6.604,1,0.21,0.219,0.0,0.0643,0.961,127.978,246988,spotify:track:2FTeQQ5Rg9tBpgpTF5mnhE
503,A Boogie Wit da Hoodie,My Shit,0.812,0.621,5,-8.3,1,0.0515,0.244,0.0,0.099,0.847,77.998,128157,spotify:track:5uQOauh47VFt3B2kV9kRXw
504,A Boogie Wit da Hoodie,D.T.B. (Interlude),0.588,0.851,10,-6.311,0,0.515,0.707,0.0,0.0968,0.452,84.472,287556,spotify:track:6dKHEOxmG7I6SraR7QFT6e
505,A Boogie Wit da Hoodie,Friend Zone,0.532,0.608,10,-8.227,0,0.358,0.434,0.0,0.379,0.502,82.862,235776,spotify:track:3W0Fvft7V7MtSftTrC8MSQ
506,A Boogie Wit da Hoodie,Jungle,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,174192,spotify:track:5uZm7EFtP5aoTJvx5gv9Xf
507,A Boogie Wit da Hoodie,1hunnit,0.7,0.481,3,-10.296,0,0.273,0.349,0.0,0.112,0.307,88.047,247954,spotify:track:54zRmxMXR0OE0qkMuIm9Ve
508,A Boogie Wit da Hoodie,Money over Everything,0.646,0.795,1,-10.298,1,0.324,0.377,0.0,0.121,0.621,133.624,211139,spotify:track:3QEF7zOUrhLz65F7oUftU6
509,A Boogie Wit da Hoodie,Trap House,0.779,0.714,6,-5.203,0,0.206,0.309,0.0,0.0765,0.398,135.974,186253,spotify:track:2pFwdWMfP4pu3FUhCCWkDT
510,A Boogie Wit da Hoodie,Fall in Love,0.842,0.727,0,-6.241,1,0.0675,0.261,0.0,0.131,0.721,107.994,214857,spotify:track:1sXJ0TZDdYBIV4mlzQFi4j
511,A Boogie Wit da Hoodie,Artist,0.768,0.823,1,-5.949,1,0.173,0.304,0.0,0.0751,0.857,158.125,231898,spotify:track:3oHLvTIiiJMQ1Hx9EPKYol
512,Roddy Ricch,Intro,0.738,0.657,3,-8.737,0,0.109,0.164,0.0,0.163,0.716,159.01,135849,spotify:track:7AOtINPzQ4N4JVXk7ygZZz
513,Roddy Ricch,The Box,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,spotify:track:0nbXyq5TXYPCO7pr3N8S4I
514,Roddy Ricch,Start Wit Me (feat. Gunna),0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,158692,spotify:track:7A20WnLkjtZU2d7hIB6Ziu
515,Roddy Ricch,Perfect Time,0.577,0.734,8,-8.484,0,0.432,0.171,0.0,0.12,0.254,94.122,142710,spotify:track:6kiIVIbmwEw6JvIZc7UG0E
516,Roddy Ricch,Moonwalkin (feat. Lil Durk),0.779,0.58,1,-7.594,0,0.284,0.0178,0.0,0.15,0.299,160.243,167851,spotify:track:33NoCir8q4WA4HNmyrD3fu
517,Roddy Ricch,Big Stepper,0.753,0.597,8,-8.469,1,0.292,0.0477,0.0,0.197,0.616,76.997,175170,spotify:track:6x0QNM6f0C2JEjK0hFF8Ca
518,Roddy Ricch,Gods Eyes,0.865,0.649,2,-8.05,0,0.349,0.145,0.0,0.104,0.22,113.245,135516,spotify:track:7KK4d7xfH6WjUuK1kPL8E2
519,Roddy Ricch,Peta (feat. Meek Mill),0.778,0.573,10,-7.339,0,0.251,0.015,0.0,0.464,0.269,140.114,198849,spotify:track:4bl1HBZliBuYpFZjWgefE4
520,Roddy Ricch,Boom Boom Room,0.828,0.543,2,-7.678,0,0.0865,0.452,0.0,0.15,0.231,125.989,167558,spotify:track:3aBL75wBGHJnskegE9jyhb
521,Roddy Ricch,Elyses Skit,0.803,0.242,9,-16.513,0,0.925,0.965,0.0,0.628,0.956,53.297,23883,spotify:track:7y6xHDylozEzDBIHpcRBn4
522,Roddy Ricch,High Fashion (feat. Mustard),0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,220487,spotify:track:07KXEDMj78x68D884wgVEm
523,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),0.783,0.524,1,-6.828,1,0.115,0.0404,0.0,0.087,0.153,144.989,172320,spotify:track:6In6SkveIw26thdYRhHTVX
524,Roddy Ricch,Roll Dice,0.876,0.443,2,-8.995,1,0.178,0.279,0.0,0.105,0.496,153.029,170995,spotify:track:47FhiQXgLU47HDBYUDlHsd
525,Roddy Ricch,Prayers To The Trap God,0.852,0.554,11,-8.254,1,0.389,0.0815,0.0,0.118,0.33,155.961,160059,spotify:track:0uIFsRx5caF13RunwkgLYt
526,Roddy Ricch,Tip Toe (feat. A Boogie Wit da Hoodie),0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,185806,spotify:track:6ztvsy3C6hPjVg9j4x1XKJ
527,Roddy Ricch,War Baby,0.663,0.706,5,-6.97,0,0.329,0.337,0.0,0.113,0.244,74.836,195668,spotify:track:78X9D3v7OarDPNdTPUV4CQ
528,Roddy Ricch,Feed Tha Streets 2 (Intro),0.971,0.614,10,-5.844,0,0.113,0.0767,0.0,0.236,0.27,112.994,169887,spotify:track:3kgQ1kJC1WkuYVJuNJHPGA
529,Roddy Ricch,Faces,0.674,0.637,5,-6.816,1,0.085,0.00671,0.0,0.0867,0.132,157.706,109750,spotify:track:3E1VoxJZ1JO8xhlxite5bn
530,Roddy Ricch,Nascar,0.817,0.743,9,-4.793,1,0.166,0.0244,1.04e-06,0.102,0.374,172.962,179059,spotify:track:4F60iJFwx0G7x3SNjYWiZP
531,Roddy Ricch,Die Young,0.688,0.656,4,-5.541,0,0.276,0.218,0.0,0.115,0.365,160.414,157657,spotify:track:3wLtYwtqvKK2ewelSVPeDK
532,Roddy Ricch,Cream,0.894,0.625,8,-6.703,1,0.302,0.158,0.0,0.171,0.428,150.026,168160,spotify:track:2wz3OO7ndJQj15z3drwKkf
533,Roddy Ricch,Cant Express,0.601,0.635,10,-5.534,0,0.364,0.0162,0.0,0.164,0.325,161.759,168552,spotify:track:1Nch1dTOPyrA2MCcQtlxb8
534,Roddy Ricch,Area Codes,0.859,0.647,2,-6.902,1,0.336,0.00726,0.0,0.108,0.169,152.917,175701,spotify:track:3ULjPcUKiHNJJo4Znq8wjo
535,Roddy Ricch,Brand New,0.893,0.545,5,-6.823,0,0.2,0.00825,0.0,0.0888,0.603,148.055,175308,spotify:track:7KgCjoyL1lNA2YZoEJhD8x
536,Roddy Ricch,Down For Real,0.775,0.551,10,-9.87,0,0.201,0.00153,0.0,0.348,0.514,77.537,198229,spotify:track:5AL4chhuQBsENEAS1YtV38
537,Roddy Ricch,Every Season,0.936,0.704,5,-5.47,0,0.457,0.0632,0.0,0.104,0.566,130.022,214376,spotify:track:1ttPzkTSpQUFcEGx8bjerL
538,Roddy Ricch,Down Below,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,spotify:track:4SWWe2OYC4mqf40Gc2RSdl
539,Roddy Ricch,Day One (Outro),0.693,0.236,1,-10.393,1,0.337,0.192,0.0,0.185,0.102,143.898,161527,spotify:track:3uIdxn5bUjOLOKN4QELnhb
540,Roddy Ricch,Fucc It Up,0.8,0.474,1,-9.304,1,0.238,0.0466,0.0,0.0933,0.348,141.989,202789,spotify:track:67Qg38TcnAQnW0ne6uJXlK
541,Roddy Ricch,Position,0.738,0.557,11,-9.64,0,0.0633,0.0578,0.0,0.0787,0.391,154.956,198635,spotify:track:4dubTxOHUboV9TWAQHVuxV
542,Roddy Ricch,Sak Passe,0.637,0.501,0,-10.634,1,0.475,0.0257,0.0,0.111,0.304,139.484,164624,spotify:track:3gqBMSwiu2QMjl3a63g7bV
543,Roddy Ricch,Plottin (feat. GoGetta Kb),0.888,0.644,0,-8.32,1,0.155,0.0762,0.0,0.0646,0.32,100.021,172800,spotify:track:3Qh0nx7wjVPC4aB8m6i6QT
544,Roddy Ricch,Ricch Vibes,0.511,0.387,1,-11.803,1,0.313,0.0293,0.0,0.0819,0.244,150.337,218958,spotify:track:09hCDXRYJcJhjgEBlppMnN
545,Roddy Ricch,Money,0.796,0.571,8,-7.851,1,0.068,0.000853,3.9e-05,0.103,0.531,98.002,199944,spotify:track:7JLPydrZNIWzLPkIVwDBBn
546,Roddy Ricch,Blue Streak,0.839,0.527,10,-8.961,0,0.232,0.0238,0.0,0.0609,0.357,139.97,181786,spotify:track:1D1TaCIWUtko86inlBE50K
547,Roddy Ricch,Feed tha Streets,0.604,0.406,8,-11.838,1,0.673,0.00912,0.0,0.115,0.172,152.661,146664,spotify:track:2WS4s26VptzjPqOy1uB0Nu
548,Roddy Ricch,Poppin,0.84,0.407,5,-11.574,0,0.0542,0.00243,3.79e-05,0.181,0.105,127.956,211944,spotify:track:6kLdkhi4nl3E0ddyKP4ytr
549,Roddy Ricch,Chase tha Bag,0.829,0.574,6,-8.879,1,0.32,0.127,0.0,0.108,0.358,136.091,212793,spotify:track:0qVmQnartRlT7Pm3m2U6dJ
550,Roddy Ricch,Quality,0.82,0.578,2,-5.541,1,0.171,0.00399,0.0,0.108,0.427,139.969,193392,spotify:track:0wSzbPtA2LqmXuuvnGpOmx
551,Roddy Ricch,HoodRicch,0.681,0.585,4,-7.097,0,0.0836,0.258,0.0,0.138,0.173,91.006,179435,spotify:track:4IGXwrHeY8lrHUUGQCeKEs
552,Roddy Ricch,Baby Boy (Struggle),0.725,0.4,7,-11.193,1,0.086,0.13,0.0,0.106,0.0784,129.924,250176,spotify:track:1vMBVUkktVSiO3QDMmsST3
553,Roddy Ricch,Ricch Nigga (feat. P1),0.612,0.448,1,-13.445,0,0.193,0.0444,0.0,0.178,0.352,160.028,228075,spotify:track:6WHnwsOWqFwsOCyfMH39LQ
554,Roddy Ricch,I Might,0.838,0.485,3,-6.292,0,0.182,0.0226,0.0,0.131,0.405,144.084,183384,spotify:track:7cUK2RdQaQvM2gUc4acF5T
555,Roddy Ricch,Uber,0.81,0.385,8,-10.864,1,0.132,0.0372,0.0,0.094,0.175,135.008,170736,spotify:track:7a1QuofsdZkW6JLjnZS1aA
556,Roddy Ricch,Free Game,0.73,0.562,2,-7.532,1,0.175,0.0136,0.0,0.651,0.156,144.066,173401,spotify:track:4lJA7RDazKo3cLwhIL99en
557,Metro Boomin,10AM/Save The World (feat. Gucci Mane),0.719,0.501,8,-8.84,0,0.239,0.257,0.0,0.189,0.419,136.025,226320,spotify:track:00KjOnN3U40e3lXFUOue7h
558,Metro Boomin,Overdue (with Travis Scott),0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,166093,spotify:track:6LyAwkJsHlW7RQ8S1cYAtM
559,Metro Boomin,Dont Come Out The House (with 21 Savage),0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,spotify:track:2Grb4G6t9VIqo6moKUloom
560,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),0.675,0.23,1,-10.363,0,0.204,0.191,0.0,0.104,0.101,173.962,211920,spotify:track:22ykS8KWpd2r4zcRZ0XMK5
561,Metro Boomin,Space Cadet (feat. Gunna),0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,203267,spotify:track:1fewSx2d5KIZ04wsooEBOz
562,Metro Boomin,10 Freaky Girls (with 21 Savage),0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031,208293,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ
563,Metro Boomin,Up To Something (feat. Travis Scott & Young Thug),0.799,0.616,1,-8.809,1,0.157,0.319,0.0,0.134,0.667,114.014,184360,spotify:track:4RGacGFT2ztXhGgzeaYzIR
564,Metro Boomin,Only 1 (Interlude) (with Travis Scott),0.317,0.239,1,-12.036,0,0.0331,0.744,0.0,0.169,0.391,78.251,80467,spotify:track:4cEqoGTqPRZy76Yl3ymj3V
565,Metro Boomin,Lesbian (feat. Gunna & Young Thug),0.8,0.406,6,-8.892,0,0.268,0.636,0.0,0.109,0.274,120.999,206813,spotify:track:6vG3Zv9VEA6YbJPJ6ar5Y7
566,Metro Boomin,Borrowed Love (feat. Swae Lee & WizKid),0.52,0.594,11,-8.81,0,0.462,0.44,0.0,0.185,0.393,129.216,230240,spotify:track:0NA5xAtDra50d0Lfs2uvoh
567,Metro Boomin,Only You (feat. WizKid Offset & J Balvin),0.732,0.69,4,-7.745,0,0.174,0.538,9.37e-05,0.191,0.636,117.157,218627,spotify:track:3XFwOQU8wxXWl8Rxj3lrOi
568,Metro Boomin,No More (feat. Travis Scott Kodak Black & 21 Savage),0.636,0.501,11,-7.26,0,0.329,0.413,0.0,0.339,0.196,82.309,265120,spotify:track:42k9e2hgl98IdgkXLg4pxs
569,Metro Boomin,No Complaints (feat. Offset & Drake) (Bonus),0.914,0.572,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963,265480,spotify:track:156LzfvMNKuXuiot4uzhGD
570,Metro Boomin,10AM/Save The World - Instrumental,0.674,0.383,8,-12.617,0,0.0416,0.195,0.217,0.213,0.347,135.974,226333,spotify:track:64wSIBV7Dl5Hmnhfjfsv1U
571,Metro Boomin,Overdue - Instrumental,0.694,0.268,11,-14.927,0,0.0703,0.34,0.934,0.122,0.515,74.999,166360,spotify:track:0Bas2DXoMaoIZeWu0j0lJU
572,Metro Boomin,Dont Come Out The House - Instrumental,0.699,0.303,1,-7.382,1,0.456,0.00607,0.84,0.106,0.263,74.997,168080,spotify:track:4m7wjaJF9SdnoZpZVrD113
573,Metro Boomin,Dreamcatcher - Instrumental,0.679,0.0763,6,-13.701,0,0.111,0.133,0.908,0.106,0.173,173.973,211920,spotify:track:1zBlx8uMzUxl61MG8nQ9UB
574,Metro Boomin,Space Cadet - Instrumental,0.813,0.241,5,-13.923,1,0.0489,0.133,0.676,0.178,0.481,108.993,203267,spotify:track:1NeZpPnNi3DblecF4HIA9h
575,Metro Boomin,10 Freaky Girls - Instrumental,0.671,0.106,6,-12.517,0,0.198,0.366,0.804,0.108,0.0696,176.002,208293,spotify:track:4TGw3fSZwRDlowy9JjiH6r
576,Metro Boomin,Up To Something - Instrumental,0.802,0.483,1,-14.076,1,0.101,0.103,0.952,0.143,0.42,114.051,184360,spotify:track:3P4W8dTAemA0eMiHdpdRJi
577,Metro Boomin,Only 1 (Interlude) - Instrumental,0.328,0.0593,4,-16.475,1,0.0418,0.942,0.96,0.111,0.0918,124.077,80467,spotify:track:6ruaTcDpv8chViJd7UjScW
578,Metro Boomin,Lesbian - Instrumental,0.773,0.148,6,-15.485,0,0.0506,0.305,0.92,0.114,0.0773,120.978,206667,spotify:track:6k73HEwCr5IGj1uU28hrD0
579,Metro Boomin,Borrowed Love - Instrumental,0.624,0.291,11,-13.459,0,0.0996,0.444,0.877,0.239,0.251,194.011,230240,spotify:track:2VCXaStTlLpvxJh3sqA0Hr
580,Metro Boomin,Only You - Instrumental,0.757,0.524,4,-10.627,0,0.0579,0.397,0.892,0.105,0.597,116.991,218640,spotify:track:3aYzsatxLLI0a9GyXYHSsP
581,Metro Boomin,No More - Instrumental,0.726,0.41,6,-8.262,0,0.111,0.0445,0.926,0.351,0.0404,82.998,245027,spotify:track:27XmhXaP0eM2wJOrJNJmEJ
582,Metro Boomin,No Complaints (Instrumental) (Bonus),0.787,0.462,2,-13.681,1,0.0505,0.0176,0.89,0.0596,0.189,123.991,265467,spotify:track:4MkqHw5nlC0HUY58KgAHch
583,Big Sean,Go Legend (& Metro Boomin),0.656,0.564,1,-8.925,0,0.0883,0.0167,1.39e-06,0.165,0.25,150.014,268947,spotify:track:3wAI7MIQtTgwcRmwchPZBc
584,Big Sean,Big Bidness (& Metro Boomin),0.657,0.579,7,-10.463,0,0.275,0.123,0.0,0.102,0.146,84.985,273027,spotify:track:42XnD59SFcomCJu55EPhqJ
585,Big Sean,Whos Stopping Me (& Metro Boomin),0.664,0.552,7,-10.479,1,0.306,0.425,0.0,0.0757,0.763,99.721,213600,spotify:track:7dHui7yOhsoj7HdWSuJTW7
586,Big Sean,Pull Up N Wreck (& Metro Boomin),0.49,0.44,10,-7.76,1,0.353,0.00806,0.00103,0.186,0.091,173.095,227533,spotify:track:7DuvVy7JfFgXwWlVzyyPys
587,Big Sean,So Good (& Metro Boomin),0.619,0.404,8,-8.333,0,0.441,0.0144,0.0,0.115,0.566,90.008,268720,spotify:track:0fWBFDRTIuk8ZgNdZqhCer
588,Big Sean,Savage Time (& Metro Boomin),0.508,0.496,1,-9.514,1,0.348,0.184,0.0,0.333,0.237,147.007,335333,spotify:track:6Vur2D5ks3pdAZqqmLIeab
589,Big Sean,Even The Odds (& Metro Boomin),0.562,0.476,4,-12.155,0,0.246,0.435,0.0,0.101,0.185,144.2,226720,spotify:track:5cHorcEr5z7GC0DjKxiWF1
590,Big Sean,In Tune (& Metro Boomin),0.576,0.448,2,-11.382,1,0.319,0.336,8.41e-05,0.129,0.13,77.113,255587,spotify:track:5bq7cr4wjs9LaK7V7onc5F
591,Big Sean,Reason (& Metro Boomin),0.677,0.623,2,-7.544,1,0.193,0.0287,8.88e-05,0.147,0.512,157.011,198720,spotify:track:4GvhvCrqxhpyMBUzwdDC0T
592,Big Sean,No Hearts No Love (& Metro Boomin),0.384,0.705,1,-7.99,1,0.254,0.0271,0.00681,0.316,0.266,83.601,225920,spotify:track:6LotTSj4ATgXgke2ktLC1O
593,21 Savage,Ghostface Killers,0.782,0.436,2,-7.033,1,0.155,0.331,1.3e-05,0.342,0.243,82.994,268933,spotify:track:5u6vkDnOyaf8LsteDAj2ub
594,21 Savage,Rap Saved Me,0.845,0.399,1,-7.509,1,0.309,0.00525,0.74,0.102,0.148,143.049,257600,spotify:track:0tdCy39PgWN8LFWu34ORn3
595,21 Savage,Ric Flair Drip (& Metro Boomin),0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800,spotify:track:7sO5G9EABYOXQKNPNiE9NR
596,21 Savage,My Choppa Hate Niggas,0.862,0.274,0,-5.818,0,0.484,0.0974,0.185,0.183,0.146,77.493,148640,spotify:track:2D2w9943rsnJOGCrI4aMQp
597,21 Savage,Nightmare,0.739,0.405,0,-10.897,1,0.0852,0.442,0.211,0.158,0.127,157.09,147987,spotify:track:7LAhKXDNWwq3CmnFP3UIOP
598,21 Savage,Mad Stalkers,0.9,0.365,10,-6.395,0,0.235,0.147,0.185,0.179,0.136,135.003,202667,spotify:track:6HR1z11h0ROUlWP4Kx8Z7G
599,21 Savage,Disrespectful,0.799,0.381,1,-7.147,1,0.464,0.354,3.12e-06,0.135,0.0488,158.021,160320,spotify:track:3oxCefEI6Tc6Z6t20J4IvH
600,21 Savage,Run Up the Racks,0.825,0.364,2,-7.635,0,0.121,0.141,0.311,0.195,0.177,153.028,189800,spotify:track:7vbjH8laThXpcBXeLNPm3M
601,21 Savage,Still Serving,0.926,0.544,5,-6.827,1,0.0727,0.413,9.54e-05,0.112,0.656,115.951,231787,spotify:track:6m6Oy3F6GG0zRwH03rWmTv
602,21 Savage,Darth Vader,0.724,0.284,7,-10.494,1,0.392,0.557,0.0175,0.121,0.144,150.98,228893,spotify:track:7vg47qMIEdLfNdTE3WLf0T
603,21 Savage,No Advance,0.829,0.357,1,-11.543,1,0.28,0.104,8.35e-05,0.0799,0.0391,108.09,276467,spotify:track:2kE82JhBcoS7mimFO1SqqX
604,21 Savage,No Heart,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,235040,spotify:track:4gmmRb6bZJffOOiww1JGTO
605,21 Savage,X (feat. Future),0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,258880,spotify:track:6fwdbPMwP1zVStm8FybmkO
606,21 Savage,Savage Mode,0.782,0.359,0,-9.335,0,0.283,0.199,0.00105,0.106,0.0708,143.041,249587,spotify:track:52hRcWmjRNFuVJv3Qi7EeF
607,21 Savage,Bad Guy,0.83,0.405,1,-8.484,1,0.411,0.0158,8.61e-06,0.241,0.188,147.07,169493,spotify:track:5TvdhNXoHbeGeWtjCYhFuy
608,21 Savage,Real Nigga,0.87,0.225,0,-10.915,0,0.362,0.0915,0.69,0.197,0.163,155.97,185467,spotify:track:5V57eUQoTrMCZqonhzi8B9
609,21 Savage,Mad High,0.772,0.737,10,-7.648,0,0.2,0.0189,9.39e-05,0.206,0.533,149.951,180707,spotify:track:6hEHxpZpvZwt1v4NoGwjKr
610,21 Savage,Feel It,0.757,0.448,1,-9.461,0,0.115,0.111,0.000157,0.154,0.3,149.974,163387,spotify:track:4ujX9kC3UUp26MG0tPhUCz
611,21 Savage,Ocean Drive,0.764,0.525,4,-7.486,0,0.181,0.126,0.000545,0.116,0.136,137.984,227880,spotify:track:1UyLFPOIG7E1OfamPQLOfD
612,Metro Boomin,Future Speaks,0.66,0.334,5,-9.815,0,0.0444,0.377,0.0872,0.183,0.17,123.02,175620,spotify:track:78n79LrVMjVafygKDuif9O
613,Metro Boomin,All I Need,0.842,0.534,0,-7.226,1,0.0619,0.000997,0.0,0.226,0.0948,119.948,215000,spotify:track:2aKOiRtrsX4gYpESKlVeOK
614,Metro Boomin,Disloyal,0.712,0.665,1,-7.628,1,0.102,0.00318,1.57e-05,0.133,0.341,134.932,278413,spotify:track:7dHD6Pi6Y2GTThnPhJ9vhw
615,Metro Boomin,You a Drug,0.701,0.654,6,-5.938,1,0.0876,0.057,0.0,0.257,0.63,134.896,191425,spotify:track:3TlFe57RW3iLtdmKitrXIW
616,Metro Boomin,Metro Boomin Interlude,0.853,0.417,5,-9.253,0,0.0444,0.0032,0.611,0.138,0.25,126.988,122462,spotify:track:0NkVMeTGNFixQBr7SHmoBl
617,Metro Boomin,Some More,0.777,0.654,2,-6.69,1,0.0406,0.00202,3.35e-05,0.162,0.417,135.002,220444,spotify:track:75uhtyAfQrdudILwlIbmC4
618,Metro Boomin,Mink on the Floor,0.577,0.449,11,-10.9,1,0.134,0.145,8.37e-05,0.328,0.251,124.93,280645,spotify:track:6rbwPDvzg4WTrt3ptrA1Nr
619,Metro Boomin,Mo,0.766,0.504,8,-5.938,1,0.0384,0.341,0.0,0.0694,0.287,137.031,202951,spotify:track:4qN7THm0tKoptJCH2wLTdB
620,Metro Boomin,Fresh for the Love,0.794,0.644,2,-5.846,1,0.24,0.301,0.0,0.235,0.353,142.092,261093,spotify:track:4hztck65Rv6kfVocEo7b3w
